# team: Tok
# label: right_blink
# timestamp: 20260227_122906
# sample_rate: 500
# samples: 30388
# duration_sec: 60.775
# channels: EOG1,EOG2
#
timestamp,EOG1,EOG2
1772213285.2775967,443.0,997.0
1772213285.2802634,444.0,998.0
1772213285.28293,444.0,998.0
1772213285.2855966,445.0,997.0
1772213285.2781003,444.0,997.0
1772213285.280767,444.0,997.0
1772213285.2834334,444.0,998.0
1772213285.2861001,444.0,998.0
1772213285.295694,444.0,997.0
1772213285.2983608,443.0,997.0
1772213285.3010273,443.0,997.0
1772213285.303694,442.0,997.0
1772213285.298899,443.0,996.0
1772213285.3015656,444.0,997.0
1772213285.3042321,444.0,998.0
1772213285.3068988,445.0,998.0
1772213285.3029318,445.0,998.0
1772213285.3055985,445.0,998.0
1772213285.308265,446.0,999.0
1772213285.3109317,445.0,999.0
1772213285.3193915,444.0,998.0
1772213285.3220582,444.0,998.0
1772213285.3247247,445.0,999.0
1772213285.3273914,446.0,999.0
1772213285.3226702,445.0,999.0
1772213285.325337,444.0,999.0
1772213285.3280034,445.0,998.0
1772213285.33067,444.0,999.0
1772213285.325784,445.0,1000.0
1772213285.3284507,446.0,1000.0
1772213285.3311172,445.0,1001.0
1772213285.3337839,445.0,1000.0
1772213285.3427312,445.0,998.0
1772213285.345398,446.0,996.0
1772213285.3480644,447.0,997.0
1772213285.3507311,447.0,999.0
1772213285.3448439,446.0,998.0
1772213285.3475106,445.0,999.0
1772213285.350177,446.0,1000.0
1772213285.3528438,447.0,999.0
1772213285.3468125,447.0,999.0
1772213285.3494792,445.0,999.0
1772213285.3521457,445.0,998.0
1772213285.3548124,446.0,999.0
1772213285.3650532,447.0,1000.0
1772213285.36772,447.0,1000.0
1772213285.3703864,447.0,1001.0
1772213285.373053,447.0,1000.0
1772213285.3650532,447.0,999.0
1772213285.36772,447.0,999.0
1772213285.3703864,446.0,999.0
1772213285.373053,446.0,1000.0
1772213285.369082,446.0,999.0
1772213285.3717487,447.0,999.0
1772213285.3744152,446.0,999.0
1772213285.3770819,447.0,1000.0
1772213285.3860757,447.0,999.0
1772213285.3887424,446.0,999.0
1772213285.391409,445.0,999.0
1772213285.3940756,446.0,999.0
1772213285.388618,446.0,999.0
1772213285.3912847,446.0,999.0
1772213285.3939512,445.0,999.0
1772213285.396618,446.0,999.0
1772213285.409181,446.0,1000.0
1772213285.4118478,446.0,999.0
1772213285.4145143,446.0,999.0
1772213285.417181,446.0,999.0
1772213285.4101796,446.0,998.0
1772213285.4128463,446.0,998.0
1772213285.4155128,446.0,999.0
1772213285.4181795,445.0,1000.0
1772213285.4106824,446.0,999.0
1772213285.4133492,446.0,999.0
1772213285.4160156,446.0,999.0
1772213285.4186823,446.0,1000.0
1772213285.4282997,447.0,1000.0
1772213285.4309664,446.0,999.0
1772213285.4336329,446.0,999.0
1772213285.4362996,446.0,1000.0
1772213285.4306166,447.0,1000.0
1772213285.4332833,446.0,1000.0
1772213285.4359498,447.0,1000.0
1772213285.4386165,447.0,999.0
1772213285.4316196,447.0,1000.0
1772213285.4342864,447.0,1000.0
1772213285.4369528,445.0,999.0
1772213285.4396195,445.0,1000.0
1772213285.4631202,446.0,1001.0
1772213285.465787,446.0,1001.0
1772213285.4684534,446.0,1001.0
1772213285.47112,447.0,1001.0
1772213285.4644415,447.0,1000.0
1772213285.4671082,446.0,998.0
1772213285.4697747,445.0,998.0
1772213285.4724414,446.0,999.0
1772213285.468988,446.0,1000.0
1772213285.4716547,446.0,1000.0
1772213285.4743211,445.0,999.0
1772213285.4769878,445.0,999.0
1772213285.4715195,445.0,998.0
1772213285.4741862,447.0,998.0
1772213285.4768527,446.0,999.0
1772213285.4795194,445.0,998.0
1772213285.4746063,445.0,999.0
1772213285.477273,446.0,1000.0
1772213285.4799395,446.0,1000.0
1772213285.4826062,445.0,1000.0
1772213285.4905083,446.0,1000.0
1772213285.493175,447.0,1000.0
1772213285.4958415,446.0,999.0
1772213285.4985082,446.0,999.0
1772213285.4942412,446.0,999.0
1772213285.496908,446.0,999.0
1772213285.4995744,446.0,998.0
1772213285.5022411,446.0,999.0
1772213285.509841,446.0,1000.0
1772213285.5125077,447.0,1000.0
1772213285.5151742,445.0,999.0
1772213285.5178409,446.0,999.0
1772213285.5143666,446.0,999.0
1772213285.5170333,446.0,999.0
1772213285.5196998,446.0,1000.0
1772213285.5223665,446.0,999.0
1772213285.5159454,447.0,999.0
1772213285.5186121,447.0,1000.0
1772213285.5212786,447.0,1000.0
1772213285.5239453,447.0,999.0
1772213285.556231,446.0,999.0
1772213285.5588977,447.0,999.0
1772213285.5615642,446.0,1000.0
1772213285.564231,446.0,999.0
1772213285.5587826,447.0,999.0
1772213285.5614493,445.0,999.0
1772213285.5641158,446.0,999.0
1772213285.5667825,446.0,999.0
1772213285.5587826,446.0,999.0
1772213285.5614493,445.0,999.0
