# team: unknown
# label: baseline
# timestamp: 20260227_150341
# sample_rate: 250
# samples: 15730
# duration_sec: 61.117
# channels: EOG1,EOG2,EMG3
#
timestamp,EOG1,EOG2,EMG3
1772222560.1701882,0.0,159.0,-1339.0
1772222560.178188,0.0,159.0,-1338.0
1772222560.1722188,-1.0,158.0,-1339.0
1772222560.1802187,0.0,159.0,-1339.0
1772222560.174717,1.0,159.0,-1339.0
1772222560.1827168,0.0,159.0,-1338.0
1772222560.1757271,1.0,160.0,-1338.0
1772222560.183727,1.0,159.0,-1340.0
1772222560.1776645,1.0,158.0,-1340.0
1772222560.1856644,1.0,159.0,-1338.0
1772222560.1811202,1.0,160.0,-1339.0
1772222560.18912,1.0,160.0,-1339.0
1772222560.184168,0.0,160.0,-1339.0
1772222560.192168,1.0,159.0,-1338.0
1772222560.1885483,1.0,160.0,-1337.0
1772222560.1965482,0.0,159.0,-1337.0
1772222560.1920922,0.0,159.0,-1340.0
1772222560.200092,0.0,159.0,-1337.0
1772222560.2061086,1.0,160.0,-1335.0
1772222560.2141085,1.0,160.0,-1335.0
1772222560.2607553,0.0,160.0,-1338.0
1772222560.2687552,0.0,159.0,-1335.0
1772222560.263652,1.0,158.0,-1336.0
1772222560.271652,0.0,158.0,-1336.0
1772222560.2860286,0.0,159.0,-1334.0
1772222560.2940285,0.0,159.0,-1334.0
1772222560.2876985,-1.0,159.0,-1337.0
1772222560.2956984,-1.0,159.0,-1336.0
1772222560.2891357,-1.0,160.0,-1339.0
1772222560.2971356,-2.0,159.0,-1342.0
1772222560.2911885,-2.0,159.0,-1335.0
1772222560.2991884,-1.0,160.0,-1336.0
1772222560.292756,-1.0,159.0,-1339.0
1772222560.300756,-1.0,159.0,-1337.0
1772222560.2942572,-1.0,159.0,-1336.0
1772222560.302257,-1.0,160.0,-1335.0
1772222560.295735,-3.0,160.0,-1334.0
1772222560.3037348,-1.0,160.0,-1333.0
1772222560.29722,0.0,160.0,-1340.0
1772222560.30522,0.0,161.0,-1336.0
1772222560.301972,-1.0,160.0,-1334.0
1772222560.3099718,-2.0,158.0,-1334.0
1772222560.304352,-2.0,159.0,-1335.0
1772222560.312352,-2.0,158.0,-1336.0
1772222560.307933,-2.0,159.0,-1336.0
1772222560.315933,-1.0,160.0,-1338.0
1772222560.309478,-1.0,159.0,-1338.0
1772222560.317478,-2.0,159.0,-1336.0
1772222560.3121138,-2.0,159.0,-1336.0
1772222560.3201137,-2.0,159.0,-1334.0
1772222560.3137636,-2.0,159.0,-1339.0
1772222560.3217635,-2.0,159.0,-1339.0
1772222560.3301508,-2.0,159.0,-1337.0
1772222560.3381507,-1.0,159.0,-1339.0
1772222560.3638237,-1.0,159.0,-1340.0
1772222560.3718235,-3.0,158.0,-1339.0
1772222560.3970828,-3.0,158.0,-1339.0
1772222560.4050827,-3.0,159.0,-1338.0
1772222560.4139955,-2.0,159.0,-1339.0
1772222560.4219954,-2.0,159.0,-1340.0
1772222560.4157772,-1.0,159.0,-1338.0
1772222560.423777,-2.0,159.0,-1338.0
1772222560.417459,-3.0,160.0,-1339.0
1772222560.425459,-2.0,160.0,-1340.0
1772222560.422042,-2.0,159.0,-1340.0
1772222560.4300418,-2.0,160.0,-1339.0
1772222560.4246266,-1.0,161.0,-1342.0
1772222560.4326265,0.0,160.0,-1342.0
1772222560.4283988,-1.0,160.0,-1341.0
1772222560.4363987,-2.0,159.0,-1340.0
1772222560.4303706,-1.0,160.0,-1341.0
1772222560.4383705,-1.0,160.0,-1339.0
1772222560.4334178,0.0,161.0,-1339.0
1772222560.4414177,0.0,161.0,-1336.0
1772222560.435539,0.0,160.0,-1336.0
1772222560.443539,0.0,160.0,-1340.0
1772222560.4498293,-1.0,161.0,-1340.0
1772222560.4578292,-2.0,160.0,-1338.0
1772222560.484086,-1.0,160.0,-1338.0
1772222560.492086,-2.0,160.0,-1339.0
1772222560.5096622,-1.0,160.0,-1340.0
1772222560.517662,-1.0,160.0,-1338.0
1772222560.5118477,-1.0,160.0,-1338.0
1772222560.5198476,0.0,161.0,-1339.0
1772222560.5340457,-1.0,159.0,-1339.0
1772222560.5420456,-1.0,159.0,-1339.0
1772222560.5357351,-1.0,160.0,-1338.0
1772222560.543735,0.0,161.0,-1338.0
1772222560.5378196,-1.0,161.0,-1338.0
1772222560.5458195,-2.0,160.0,-1337.0
1772222560.5405443,-1.0,160.0,-1338.0
1772222560.5485442,-1.0,161.0,-1340.0
1772222560.5445392,-1.0,161.0,-1341.0
1772222560.552539,-2.0,161.0,-1341.0
1772222560.5479646,-1.0,161.0,-1336.0
1772222560.5559645,-1.0,161.0,-1336.0
1772222560.5503955,0.0,162.0,-1341.0
1772222560.5583954,0.0,161.0,-1341.0
1772222560.5681107,-1.0,160.0,-1342.0
1772222560.5761106,0.0,161.0,-1340.0
1772222560.5992403,-1.0,161.0,-1342.0
1772222560.6072402,0.0,161.0,-1342.0
1772222560.6002765,0.0,161.0,-1340.0
1772222560.6082764,0.0,162.0,-1341.0
1772222560.603492,-1.0,163.0,-1344.0
1772222560.611492,0.0,162.0,-1342.0
1772222560.6165452,0.0,162.0,-1343.0
1772222560.624545,-1.0,161.0,-1343.0
1772222560.6239069,0.0,161.0,-1344.0
1772222560.6319067,1.0,162.0,-1343.0
1772222560.6715422,0.0,162.0,-1343.0
1772222560.679542,-1.0,161.0,-1342.0
1772222560.6736102,0.0,161.0,-1343.0
1772222560.68161,0.0,161.0,-1345.0
1772222560.67532,0.0,161.0,-1343.0
1772222560.6833198,1.0,161.0,-1342.0
1772222560.679378,0.0,161.0,-1344.0
1772222560.687378,0.0,161.0,-1343.0
1772222560.6813638,1.0,161.0,-1342.0
1772222560.6893637,-1.0,162.0,-1342.0
1772222560.683375,-1.0,160.0,-1341.0
1772222560.6913748,0.0,160.0,-1342.0
1772222560.6855204,0.0,160.0,-1343.0
1772222560.6935203,-1.0,160.0,-1341.0
1772222560.6885805,0.0,161.0,-1339.0
1772222560.6965804,0.0,161.0,-1343.0
1772222560.6915517,0.0,162.0,-1340.0
1772222560.6995516,0.0,161.0,-1337.0
1772222560.6951854,0.0,161.0,-1340.0
1772222560.7031853,0.0,162.0,-1344.0
1772222560.7648768,1.0,162.0,-1342.0
1772222560.7728767,0.0,162.0,-1341.0
