# team: unknown
# label: peace_baseline-EOG
# timestamp: 20260227_150236
# sample_rate: 250
# samples: 14566
# duration_sec: 61.689
# channels: EOG1,EOG2,EMG3
#
timestamp,EOG1,EOG2,EMG3
1772222494.2967296,-28.0,145.0,-1431.0
1772222494.3047295,-27.0,145.0,-1430.0
1772222494.301783,-28.0,144.0,-1427.0
1772222494.309783,-28.0,144.0,-1426.0
1772222494.3033388,-28.0,143.0,-1430.0
1772222494.3113387,-28.0,143.0,-1429.0
1772222494.3043685,-28.0,144.0,-1429.0
1772222494.3123684,-29.0,144.0,-1430.0
1772222494.3066792,-28.0,144.0,-1430.0
1772222494.3146791,-28.0,144.0,-1430.0
1772222494.3087232,-28.0,143.0,-1427.0
1772222494.316723,-28.0,144.0,-1427.0
1772222494.3129697,-27.0,144.0,-1428.0
1772222494.3209696,-29.0,143.0,-1428.0
1772222494.3150456,-29.0,143.0,-1428.0
1772222494.3230455,-29.0,143.0,-1427.0
1772222494.3194304,-28.0,143.0,-1428.0
1772222494.3274302,-28.0,143.0,-1428.0
1772222494.3224595,-28.0,143.0,-1427.0
1772222494.3304594,-28.0,144.0,-1426.0
1772222494.3259702,-27.0,144.0,-1427.0
1772222494.33397,-28.0,143.0,-1426.0
1772222494.3699758,-27.0,144.0,-1426.0
1772222494.3779757,-27.0,143.0,-1427.0
1772222494.3810651,-27.0,143.0,-1427.0
1772222494.389065,-27.0,144.0,-1428.0
1772222494.3823493,-27.0,145.0,-1428.0
1772222494.3903491,-27.0,145.0,-1429.0
1772222494.4196684,-26.0,145.0,-1428.0
1772222494.4276683,-27.0,145.0,-1429.0
1772222494.4421835,-26.0,145.0,-1428.0
1772222494.4501834,-26.0,145.0,-1426.0
1772222494.4442484,-26.0,146.0,-1427.0
1772222494.4522483,-26.0,145.0,-1428.0
1772222494.4459233,-26.0,145.0,-1430.0
1772222494.4539232,-26.0,144.0,-1429.0
1772222494.4479434,-26.0,145.0,-1428.0
1772222494.4559433,-26.0,144.0,-1430.0
1772222494.4495404,-27.0,144.0,-1431.0
1772222494.4575403,-26.0,145.0,-1429.0
1772222494.4511101,-26.0,145.0,-1427.0
1772222494.45911,-26.0,145.0,-1429.0
1772222494.453159,-26.0,145.0,-1428.0
1772222494.461159,-26.0,145.0,-1427.0
1772222494.4541807,-26.0,146.0,-1428.0
1772222494.4621806,-26.0,146.0,-1429.0
1772222494.455758,-25.0,146.0,-1428.0
1772222494.463758,-26.0,146.0,-1428.0
1772222494.4578211,-26.0,146.0,-1426.0
1772222494.465821,-27.0,145.0,-1427.0
1772222494.4594865,-27.0,144.0,-1427.0
1772222494.4674864,-26.0,145.0,-1425.0
1772222494.4619455,-25.0,146.0,-1425.0
1772222494.4699454,-25.0,146.0,-1429.0
1772222494.4649498,-26.0,145.0,-1429.0
1772222494.4729497,-26.0,145.0,-1431.0
1772222494.4696348,-25.0,145.0,-1429.0
1772222494.4776347,-25.0,145.0,-1430.0
1772222494.4708998,-25.0,145.0,-1428.0
1772222494.4788997,-25.0,146.0,-1428.0
1772222494.47337,-25.0,146.0,-1427.0
1772222494.48137,-24.0,146.0,-1425.0
1772222494.4754395,-23.0,147.0,-1425.0
1772222494.4834394,-24.0,147.0,-1426.0
1772222494.4784334,-24.0,148.0,-1425.0
1772222494.4864333,-24.0,148.0,-1426.0
1772222494.4831767,-24.0,147.0,-1430.0
1772222494.4911766,-25.0,146.0,-1432.0
1772222494.4964914,-24.0,146.0,-1431.0
1772222494.5044913,-24.0,146.0,-1431.0
1772222494.5288434,-25.0,146.0,-1433.0
1772222494.5368433,-25.0,145.0,-1432.0
1772222494.5540752,-25.0,146.0,-1433.0
1772222494.5620751,-25.0,146.0,-1431.0
1772222494.5566134,-25.0,146.0,-1433.0
1772222494.5646133,-25.0,146.0,-1431.0
1772222494.5773659,-25.0,146.0,-1433.0
1772222494.5853658,-25.0,146.0,-1434.0
1772222494.57937,-26.0,145.0,-1434.0
1772222494.58737,-26.0,145.0,-1433.0
1772222494.5809116,-25.0,145.0,-1433.0
1772222494.5889115,-25.0,145.0,-1433.0
1772222494.5827153,-26.0,145.0,-1430.0
1772222494.5907152,-26.0,145.0,-1430.0
1772222494.5843549,-26.0,144.0,-1431.0
1772222494.5923548,-27.0,145.0,-1427.0
1772222494.5847585,-26.0,145.0,-1429.0
1772222494.5927584,-26.0,145.0,-1433.0
1772222494.590533,-26.0,145.0,-1432.0
1772222494.598533,-25.0,145.0,-1430.0
1772222494.5930533,-25.0,146.0,-1429.0
1772222494.6010532,-25.0,146.0,-1430.0
1772222494.5950875,-24.0,146.0,-1431.0
1772222494.6030874,-24.0,146.0,-1430.0
1772222494.598321,-25.0,146.0,-1432.0
1772222494.6063209,-25.0,145.0,-1432.0
1772222494.6005063,-25.0,145.0,-1431.0
1772222494.6085062,-24.0,145.0,-1429.0
1772222494.603485,-24.0,145.0,-1428.0
1772222494.611485,-25.0,146.0,-1427.0
1772222494.6144795,-24.0,146.0,-1432.0
1772222494.6224794,-23.0,145.0,-1430.0
1772222494.6484785,-23.0,145.0,-1427.0
1772222494.6564784,-23.0,145.0,-1428.0
1772222494.6514816,-22.0,146.0,-1430.0
1772222494.6594815,-23.0,147.0,-1429.0
1772222494.6524806,-23.0,146.0,-1428.0
1772222494.6604805,-24.0,145.0,-1426.0
1772222494.6674793,-23.0,145.0,-1429.0
1772222494.6754792,-23.0,145.0,-1429.0
1772222494.7175162,-22.0,145.0,-1428.0
1772222494.725516,-22.0,146.0,-1428.0
1772222494.71894,-22.0,146.0,-1429.0
1772222494.72694,-23.0,145.0,-1427.0
1772222494.7206297,-23.0,145.0,-1427.0
1772222494.7286296,-23.0,145.0,-1425.0
1772222494.722237,-23.0,145.0,-1425.0
1772222494.730237,-23.0,145.0,-1431.0
1772222494.7241316,-22.0,145.0,-1430.0
1772222494.7321315,-21.0,145.0,-1429.0
1772222494.726183,-22.0,145.0,-1428.0
1772222494.7341828,-22.0,145.0,-1427.0
1772222494.7316642,-22.0,145.0,-1432.0
1772222494.739664,-22.0,145.0,-1434.0
1772222494.732686,-21.0,147.0,-1432.0
1772222494.740686,-20.0,147.0,-1433.0
1772222494.7352223,-20.0,147.0,-1433.0
1772222494.7432222,-21.0,147.0,-1435.0
1772222494.7387595,-21.0,146.0,-1434.0
1772222494.7467594,-21.0,145.0,-1435.0
1772222494.7418125,-20.0,145.0,-1434.0
1772222494.7498124,-20.0,147.0,-1433.0
1772222494.7871344,-19.0,147.0,-1432.0
1772222494.7951343,-20.0,147.0,-1433.0
1772222494.795713,-19.0,147.0,-1432.0
1772222494.8037128,-20.0,148.0,-1431.0
1772222494.8151662,-19.0,148.0,-1430.0
1772222494.8231661,-19.0,148.0,-1431.0
1772222494.836567,-19.0,148.0,-1430.0
1772222494.8445668,-19.0,148.0,-1429.0
1772222494.837885,-18.0,149.0,-1430.0
1772222494.8458848,-18.0,149.0,-1431.0
1772222494.8394303,-17.0,148.0,-1430.0
1772222494.8474302,-18.0,148.0,-1428.0
1772222494.8408678,-19.0,147.0,-1428.0
1772222494.8488677,-18.0,148.0,-1427.0
1772222494.8433692,-18.0,148.0,-1427.0
1772222494.8513691,-18.0,148.0,-1430.0
1772222494.8454409,-17.0,149.0,-1430.0
1772222494.8534408,-17.0,150.0,-1428.0
1772222494.849605,-17.0,150.0,-1425.0
1772222494.857605,-17.0,150.0,-1424.0
1772222494.8506253,-16.0,150.0,-1427.0
1772222494.8586252,-16.0,149.0,-1429.0
1772222494.8526604,-16.0,150.0,-1428.0
1772222494.8606603,-16.0,150.0,-1426.0
1772222494.8556619,-16.0,150.0,-1425.0
1772222494.8636618,-16.0,150.0,-1425.0
1772222494.8588223,-16.0,151.0,-1425.0
1772222494.8668222,-15.0,152.0,-1429.0
1772222494.863012,-15.0,153.0,-1430.0
1772222494.871012,-16.0,151.0,-1429.0
1772222494.8667126,-14.0,152.0,-1427.0
1772222494.8747125,-15.0,151.0,-1426.0
1772222494.8801608,-15.0,152.0,-1430.0
1772222494.8881607,-16.0,153.0,-1434.0
1772222494.8815444,-16.0,151.0,-1427.0
1772222494.8895442,-15.0,150.0,-1424.0
1772222494.9146092,-15.0,151.0,-1431.0
1772222494.922609,-15.0,151.0,-1433.0
1772222494.9394543,-15.0,151.0,-1429.0
1772222494.9474542,-15.0,152.0,-1425.0
1772222494.9419317,-16.0,152.0,-1427.0
1772222494.9499316,-16.0,152.0,-1431.0
1772222494.9501822,-16.0,151.0,-1425.0
1772222494.958182,-16.0,151.0,-1420.0
1772222494.9577956,-16.0,151.0,-1424.0
1772222494.9657955,-16.0,151.0,-1427.0
1772222494.9841237,-16.0,152.0,-1427.0
1772222494.9921236,-16.0,151.0,-1422.0
1772222494.9865441,-16.0,152.0,-1419.0
1772222494.994544,-15.0,152.0,-1422.0
1772222494.988406,-16.0,152.0,-1428.0
1772222494.9964058,-16.0,152.0,-1421.0
1772222494.989917,-15.0,151.0,-1423.0
1772222494.997917,-15.0,151.0,-1428.0
1772222494.991728,-15.0,152.0,-1428.0
1772222494.999728,-14.0,153.0,-1421.0
1772222494.9957771,-14.0,153.0,-1419.0
1772222495.003777,-14.0,153.0,-1423.0
1772222494.998262,-14.0,153.0,-1429.0
1772222495.0062618,-15.0,153.0,-1426.0
1772222495.0003076,-14.0,153.0,-1422.0
1772222495.0083075,-14.0,153.0,-1426.0
1772222495.0031714,-13.0,153.0,-1430.0
1772222495.0111713,-14.0,153.0,-1426.0
1772222495.0061786,-14.0,153.0,-1420.0
1772222495.0141785,-13.0,154.0,-1424.0
1772222495.0082128,-14.0,153.0,-1432.0
1772222495.0162127,-13.0,153.0,-1428.0
1772222495.0094469,-12.0,154.0,-1422.0
1772222495.0174468,-11.0,154.0,-1422.0
1772222495.012183,-10.0,155.0,-1429.0
1772222495.0201828,-10.0,155.0,-1429.0
1772222495.0132034,-10.0,155.0,-1425.0
1772222495.0212033,-10.0,156.0,-1431.0
1772222495.0282285,-9.0,156.0,-1438.0
1772222495.0362284,-9.0,156.0,-1440.0
1772222495.0712094,-10.0,156.0,-1436.0
1772222495.0792093,-10.0,157.0,-1434.0
1772222495.1005993,-9.0,157.0,-1439.0
1772222495.1085992,-9.0,156.0,-1442.0
