# team: Tok
# label: both_blink
# timestamp: 20260227_123029
# sample_rate: 500
# samples: 30808
# duration_sec: 61.611
# channels: EOG1,EOG2
#
timestamp,EOG1,EOG2
1772213367.520228,422.0,925.0
1772213367.5228946,422.0,925.0
1772213367.525561,422.0,925.0
1772213367.5282278,423.0,925.0
1772213367.5214329,424.0,925.0
1772213367.5240996,424.0,925.0
1772213367.526766,424.0,925.0
1772213367.5294328,424.0,925.0
1772213367.5214329,424.0,924.0
1772213367.5240996,424.0,924.0
1772213367.526766,423.0,924.0
1772213367.5294328,423.0,925.0
1772213367.5356789,423.0,925.0
1772213367.5383456,423.0,925.0
1772213367.541012,423.0,925.0
1772213367.5436788,423.0,925.0
1772213367.5402765,423.0,924.0
1772213367.5429432,424.0,925.0
1772213367.5456097,424.0,925.0
1772213367.5482764,423.0,925.0
1772213367.5407815,423.0,925.0
1772213367.5434482,423.0,925.0
1772213367.5461147,424.0,926.0
1772213367.5487814,424.0,926.0
1772213367.5735414,423.0,925.0
1772213367.576208,423.0,925.0
1772213367.5788746,422.0,925.0
1772213367.5815413,423.0,925.0
1772213367.574028,424.0,925.0
1772213367.5766947,423.0,926.0
1772213367.5793612,423.0,926.0
1772213367.582028,424.0,926.0
1772213367.5755308,423.0,925.0
1772213367.5781975,423.0,925.0
1772213367.580864,423.0,925.0
1772213367.5835307,422.0,926.0
1772213367.5810795,423.0,926.0
1772213367.5837462,423.0,925.0
1772213367.5864127,423.0,925.0
1772213367.5890794,423.0,926.0
1772213367.5810795,423.0,926.0
1772213367.5837462,423.0,926.0
1772213367.5864127,423.0,926.0
1772213367.5890794,423.0,927.0
1772213367.5861747,423.0,927.0
1772213367.5888414,423.0,927.0
1772213367.591508,424.0,926.0
1772213367.5941746,423.0,926.0
1772213367.6195679,423.0,926.0
1772213367.6222346,422.0,926.0
1772213367.624901,422.0,925.0
1772213367.6275678,423.0,925.0
1772213367.6205738,423.0,925.0
1772213367.6232405,423.0,926.0
1772213367.625907,423.0,925.0
1772213367.6285737,423.0,925.0
1772213367.6205738,423.0,925.0
1772213367.6232405,423.0,926.0
1772213367.625907,423.0,925.0
1772213367.6285737,423.0,925.0
1772213367.6274264,423.0,925.0
1772213367.630093,422.0,925.0
1772213367.6327596,422.0,924.0
1772213367.6354263,423.0,924.0
1772213367.6299636,422.0,924.0
1772213367.6326303,423.0,924.0
1772213367.6352968,422.0,924.0
1772213367.6379635,421.0,923.0
1772213367.6484597,422.0,924.0
1772213367.6511264,422.0,924.0
1772213367.6537929,421.0,924.0
1772213367.6564596,421.0,924.0
1772213367.666124,421.0,923.0
1772213367.6687908,422.0,923.0
1772213367.6714573,422.0,923.0
1772213367.674124,422.0,923.0
1772213367.6671138,421.0,923.0
1772213367.6697805,422.0,924.0
1772213367.672447,421.0,924.0
1772213367.6751137,421.0,923.0
1772213367.668705,421.0,923.0
1772213367.6713717,421.0,923.0
1772213367.6740382,422.0,924.0
1772213367.676705,421.0,924.0
1772213367.6712697,421.0,924.0
1772213367.6739364,422.0,924.0
1772213367.6766028,422.0,924.0
1772213367.6792696,422.0,924.0
1772213367.6886382,421.0,924.0
1772213367.691305,421.0,924.0
1772213367.6939714,422.0,924.0
1772213367.696638,421.0,923.0
1772213367.6916976,421.0,923.0
1772213367.6943643,421.0,923.0
1772213367.6970308,421.0,923.0
1772213367.6996975,421.0,924.0
1772213367.6932178,422.0,924.0
1772213367.6958845,422.0,924.0
1772213367.698551,422.0,924.0
1772213367.7012177,422.0,924.0
1772213367.7152367,421.0,924.0
1772213367.7179034,421.0,924.0
1772213367.7205698,421.0,925.0
1772213367.7232366,422.0,925.0
1772213367.7166734,422.0,925.0
1772213367.71934,422.0,924.0
1772213367.7220066,422.0,924.0
1772213367.7246733,421.0,924.0
1772213367.7166734,421.0,923.0
1772213367.71934,421.0,923.0
1772213367.7220066,421.0,923.0
1772213367.7246733,421.0,923.0
1772213367.7344608,422.0,923.0
1772213367.7371275,422.0,923.0
1772213367.739794,422.0,923.0
1772213367.7424607,422.0,923.0
1772213367.7344608,422.0,924.0
1772213367.7371275,421.0,923.0
1772213367.739794,422.0,924.0
1772213367.7424607,422.0,924.0
1772213367.7390115,421.0,924.0
1772213367.7416782,421.0,924.0
1772213367.7443447,421.0,923.0
1772213367.7470114,421.0,923.0
1772213367.760538,421.0,923.0
1772213367.7632048,420.0,923.0
1772213367.7658713,421.0,924.0
1772213367.768538,421.0,924.0
1772213367.7621434,420.0,924.0
1772213367.76481,420.0,923.0
1772213367.7674766,420.0,923.0
1772213367.7701433,420.0,924.0
1772213367.7765646,420.0,924.0
1772213367.7792313,420.0,924.0
1772213367.7818978,421.0,923.0
1772213367.7845645,421.0,923.0
1772213367.7791345,421.0,923.0
1772213367.7818012,420.0,922.0
1772213367.7844677,421.0,923.0
1772213367.7871344,421.0,923.0
1772213367.7791345,421.0,923.0
1772213367.7818012,421.0,923.0
1772213367.7844677,421.0,923.0
1772213367.7871344,421.0,923.0
1772213367.8076348,421.0,923.0
1772213367.8103015,421.0,924.0
1772213367.812968,420.0,924.0
1772213367.8156347,420.0,924.0
1772213367.8090746,421.0,924.0
1772213367.8117414,421.0,924.0
1772213367.8144078,421.0,923.0
1772213367.8170745,421.0,923.0
1772213367.8170223,420.0,923.0
1772213367.819689,421.0,923.0
1772213367.8223555,420.0,923.0
1772213367.8250222,421.0,923.0
1772213367.819127,421.0,922.0
1772213367.8217938,421.0,922.0
1772213367.8244603,422.0,923.0
1772213367.827127,422.0,923.0
1772213367.8221517,422.0,924.0
1772213367.8248184,423.0,923.0
1772213367.8274848,422.0,924.0
1772213367.8301516,422.0,924.0
1772213367.8388243,422.0,924.0
1772213367.841491,422.0,924.0
1772213367.8441575,422.0,924.0
1772213367.8468242,422.0,924.0
1772213367.857238,422.0,924.0
1772213367.8599048,423.0,925.0
1772213367.8625712,422.0,926.0
1772213367.865238,422.0,926.0
1772213367.857238,423.0,926.0
1772213367.8599048,422.0,925.0
1772213367.8625712,422.0,925.0
1772213367.865238,422.0,924.0
1772213367.8786373,422.0,925.0
1772213367.881304,422.0,925.0
1772213367.8839705,422.0,925.0
1772213367.8866372,422.0,925.0
1772213367.8801756,422.0,925.0
1772213367.8828423,422.0,925.0
1772213367.8855088,422.0,924.0
1772213367.8881755,421.0,924.0
1772213367.8824291,421.0,924.0
1772213367.8850958,421.0,925.0
1772213367.8877623,421.0,924.0
1772213367.890429,421.0,925.0
1772213367.8834338,421.0,924.0
1772213367.8861005,422.0,924.0
1772213367.888767,422.0,924.0
1772213367.8914337,421.0,923.0
1772213367.8852155,421.0,923.0
1772213367.8878822,421.0,924.0
1772213367.8905487,421.0,924.0
1772213367.8932154,421.0,924.0
1772213367.903891,421.0,923.0
1772213367.9065578,422.0,924.0
1772213367.9092243,421.0,924.0
1772213367.911891,420.0,923.0
1772213367.9070077,420.0,923.0
1772213367.9096744,420.0,923.0
1772213367.9123409,421.0,924.0
1772213367.9150076,422.0,924.0
1772213367.9075146,421.0,924.0
1772213367.9101813,421.0,925.0
1772213367.9128478,422.0,924.0
1772213367.9155145,422.0,924.0
1772213367.925171,422.0,923.0
1772213367.9278376,422.0,923.0
1772213367.930504,421.0,924.0
1772213367.9331708,421.0,924.0
1772213367.9270916,421.0,925.0
1772213367.9297583,421.0,925.0
1772213367.9324248,422.0,924.0
1772213367.9350915,422.0,924.0
1772213367.9326167,422.0,924.0
1772213367.9352834,422.0,924.0
1772213367.93795,422.0,924.0
1772213367.9406166,422.0,924.0
1772213367.9542372,421.0,924.0
1772213367.956904,421.0,924.0
1772213367.9595704,421.0,924.0
1772213367.9622371,421.0,924.0
1772213367.954966,421.0,925.0
1772213367.9576328,421.0,924.0
1772213367.9602993,421.0,924.0
1772213367.962966,422.0,925.0
1772213367.9672315,421.0,924.0
1772213367.9698982,421.0,924.0
1772213367.9725647,421.0,924.0
1772213367.9752314,421.0,924.0
1772213367.9699867,421.0,924.0
1772213367.9726534,422.0,924.0
1772213367.9753199,421.0,924.0
1772213367.9779866,421.0,924.0
1772213367.9699867,421.0,924.0
1772213367.9726534,421.0,925.0
1772213367.9753199,421.0,925.0
1772213367.9779866,421.0,925.0
1772213368.000545,421.0,924.0
1772213368.0032117,420.0,924.0
1772213368.0058782,420.0,924.0
1772213368.008545,420.0,924.0
1772213368.0021353,421.0,924.0
1772213368.004802,421.0,924.0
1772213368.0074685,421.0,924.0
1772213368.0101352,421.0,924.0
1772213368.0097804,421.0,923.0
1772213368.012447,421.0,923.0
1772213368.0151136,421.0,923.0
1772213368.0177803,421.0,923.0
1772213368.0130944,421.0,923.0
1772213368.0157611,420.0,923.0
1772213368.0184276,421.0,923.0
1772213368.0210943,421.0,923.0
1772213368.0130944,421.0,923.0
1772213368.0157611,420.0,923.0
1772213368.0184276,420.0,923.0
1772213368.0210943,420.0,924.0
1772213368.0471845,421.0,923.0
1772213368.0498512,421.0,923.0
1772213368.0525177,421.0,923.0
1772213368.0551844,421.0,923.0
1772213368.0480282,420.0,923.0
1772213368.050695,420.0,923.0
1772213368.0533614,420.0,923.0
1772213368.0560281,420.0,923.0
1772213368.0490336,420.0,923.0
1772213368.0517004,420.0,923.0
1772213368.0543668,421.0,923.0
1772213368.0570335,420.0,923.0
1772213368.053888,420.0,923.0
1772213368.0565548,420.0,923.0
1772213368.0592213,420.0,923.0
1772213368.061888,420.0,922.0
1772213368.055896,420.0,922.0
1772213368.0585628,420.0,923.0
1772213368.0612292,420.0,923.0
1772213368.063896,420.0,922.0
1772213368.0911329,419.0,922.0
1772213368.0937996,420.0,922.0
1772213368.096466,420.0,922.0
1772213368.0991328,420.0,923.0
1772213368.0921376,420.0,923.0
1772213368.0948043,420.0,923.0
1772213368.0974708,420.0,923.0
1772213368.1001375,419.0,923.0
1772213368.0937521,419.0,922.0
1772213368.0964189,420.0,922.0
1772213368.0990853,420.0,922.0
1772213368.101752,420.0,922.0
