# team: Tok
# label: raise_eyebrow
# timestamp: 20260227_121708
# sample_rate: 500
# samples: 30284
# duration_sec: 60.568
# channels: EOG1,EOG2
#
timestamp,EOG1,EOG2
1772212567.5595624,718.0,1414.0
1772212567.5622292,718.0,1414.0
1772212567.5648956,718.0,1415.0
1772212567.5675623,718.0,1415.0
1772212567.5615406,718.0,1415.0
1772212567.5642073,718.0,1415.0
1772212567.5668738,718.0,1415.0
1772212567.5695405,718.0,1414.0
1772212567.5630574,718.0,1414.0
1772212567.5657241,717.0,1414.0
1772212567.5683906,715.0,1414.0
1772212567.5710573,715.0,1414.0
1772212567.583626,716.0,1413.0
1772212567.5862927,717.0,1414.0
1772212567.5889592,718.0,1415.0
1772212567.591626,717.0,1415.0
1772212567.5854867,717.0,1415.0
1772212567.5881534,717.0,1413.0
1772212567.5908198,716.0,1413.0
1772212567.5934865,717.0,1414.0
1772212567.6032424,718.0,1413.0
1772212567.605909,721.0,1414.0
1772212567.6085756,718.0,1418.0
1772212567.6112423,718.0,1416.0
1772212567.607876,721.0,1416.0
1772212567.6105428,721.0,1417.0
1772212567.6132092,719.0,1417.0
1772212567.615876,724.0,1417.0
1772212567.6109781,720.0,1419.0
1772212567.6136448,718.0,1419.0
1772212567.6163113,723.0,1419.0
1772212567.618978,725.0,1420.0
1772212567.6109781,725.0,1420.0
1772212567.6136448,726.0,1422.0
1772212567.6163113,729.0,1424.0
1772212567.618978,731.0,1425.0
1772212567.6508791,733.0,1427.0
1772212567.6535459,734.0,1431.0
1772212567.6562123,734.0,1432.0
1772212567.658879,735.0,1430.0
1772212567.6529737,738.0,1434.0
1772212567.6556404,740.0,1439.0
1772212567.6583068,741.0,1433.0
1772212567.6609735,744.0,1435.0
1772212567.6585422,743.0,1442.0
1772212567.6612089,744.0,1441.0
1772212567.6638753,747.0,1444.0
1772212567.666542,750.0,1443.0
1772212567.661431,752.0,1445.0
1772212567.6640978,753.0,1448.0
1772212567.6667643,751.0,1450.0
1772212567.669431,752.0,1451.0
1772212567.6630821,755.0,1454.0
1772212567.6657488,760.0,1457.0
1772212567.6684153,763.0,1460.0
1772212567.671082,765.0,1462.0
1772212567.6712604,768.0,1464.0
1772212567.673927,771.0,1466.0
1772212567.6765935,773.0,1468.0
1772212567.6792603,775.0,1470.0
1772212567.6753163,775.0,1471.0
1772212567.677983,776.0,1472.0
1772212567.6806495,777.0,1472.0
1772212567.6833162,777.0,1473.0
1772212567.6769145,777.0,1472.0
1772212567.6795812,776.0,1469.0
1772212567.6822476,774.0,1467.0
1772212567.6849144,772.0,1466.0
1772212567.6952038,769.0,1464.0
1772212567.6978705,767.0,1463.0
1772212567.700537,766.0,1462.0
1772212567.7032037,765.0,1460.0
1772212567.6992342,764.0,1458.0
1772212567.701901,762.0,1456.0
1772212567.7045674,760.0,1455.0
1772212567.7072341,758.0,1453.0
1772212567.7007616,755.0,1450.0
1772212567.7034283,754.0,1448.0
1772212567.7060947,752.0,1447.0
1772212567.7087615,750.0,1446.0
1772212567.7198446,748.0,1444.0
1772212567.7225113,746.0,1442.0
1772212567.7251778,744.0,1439.0
1772212567.7278445,742.0,1438.0
1772212567.7224092,739.0,1437.0
1772212567.725076,738.0,1435.0
1772212567.7277424,737.0,1434.0
1772212567.7304091,735.0,1433.0
1772212567.724693,734.0,1432.0
1772212567.7273598,732.0,1431.0
1772212567.7300262,731.0,1430.0
1772212567.732693,729.0,1428.0
1772212567.7453644,728.0,1427.0
1772212567.7480311,727.0,1425.0
1772212567.7506976,726.0,1424.0
1772212567.7533643,725.0,1424.0
1772212567.7468736,724.0,1423.0
1772212567.7495403,723.0,1422.0
1772212567.7522068,722.0,1421.0
1772212567.7548735,721.0,1419.0
1772212567.748395,720.0,1418.0
1772212567.7510617,719.0,1418.0
1772212567.7537282,718.0,1417.0
1772212567.7563949,718.0,1417.0
1772212567.7658718,717.0,1416.0
1772212567.7685385,715.0,1415.0
1772212567.771205,715.0,1414.0
1772212567.7738717,714.0,1413.0
1772212567.767492,714.0,1412.0
1772212567.7701588,713.0,1411.0
1772212567.7728252,713.0,1411.0
1772212567.775492,713.0,1412.0
1772212567.7712448,713.0,1410.0
1772212567.7739115,711.0,1410.0
1772212567.776578,710.0,1409.0
1772212567.7792447,711.0,1408.0
1772212567.79022,711.0,1408.0
1772212567.7928867,710.0,1408.0
1772212567.7955532,709.0,1408.0
1772212567.79822,708.0,1408.0
1772212567.790769,709.0,1408.0
1772212567.7934358,708.0,1407.0
1772212567.7961023,708.0,1407.0
1772212567.798769,708.0,1407.0
1772212567.8081963,708.0,1406.0
1772212567.810863,707.0,1406.0
1772212567.8135295,706.0,1406.0
1772212567.8161962,705.0,1406.0
1772212567.811283,706.0,1406.0
1772212567.8139498,707.0,1406.0
1772212567.8166163,707.0,1406.0
1772212567.819283,706.0,1406.0
1772212567.811283,706.0,1406.0
1772212567.8139498,706.0,1406.0
1772212567.8166163,706.0,1406.0
1772212567.819283,705.0,1406.0
1772212567.8375754,706.0,1406.0
1772212567.8402421,707.0,1406.0
1772212567.8429086,706.0,1406.0
1772212567.8455753,705.0,1406.0
1772212567.8375754,705.0,1405.0
1772212567.8402421,705.0,1405.0
1772212567.8429086,706.0,1405.0
1772212567.8455753,706.0,1405.0
1772212567.8446686,706.0,1405.0
1772212567.8473353,706.0,1406.0
1772212567.8500018,706.0,1406.0
1772212567.8526685,706.0,1405.0
1772212567.8451846,705.0,1405.0
1772212567.8478513,705.0,1405.0
1772212567.8505177,705.0,1405.0
1772212567.8531845,704.0,1405.0
1772212567.8501768,704.0,1405.0
1772212567.8528435,705.0,1405.0
1772212567.85551,705.0,1405.0
1772212567.8581767,704.0,1405.0
1772212567.881916,705.0,1406.0
1772212567.8845828,705.0,1406.0
1772212567.8872492,705.0,1406.0
1772212567.889916,704.0,1405.0
1772212567.8829134,704.0,1405.0
1772212567.88558,704.0,1405.0
1772212567.8882465,704.0,1405.0
1772212567.8909132,704.0,1405.0
1772212567.884665,704.0,1406.0
1772212567.8873317,704.0,1405.0
1772212567.8899982,703.0,1405.0
1772212567.892665,703.0,1405.0
1772212567.8981755,703.0,1405.0
1772212567.9008422,704.0,1405.0
