# team: unknown
# label: peace_baseline-EOG
# timestamp: 20260227_145535
# sample_rate: 250
# samples: 15314
# duration_sec: 61.275
# channels: EOG1,EOG2,EMG3
#
timestamp,EOG1,EOG2,EMG3
1772222074.6371458,29.0,215.0,-1420.0
1772222074.6451457,29.0,214.0,-1424.0
1772222074.6546636,29.0,214.0,-1420.0
1772222074.6626635,29.0,214.0,-1417.0
1772222074.6566958,28.0,214.0,-1419.0
1772222074.6646957,28.0,214.0,-1424.0
1772222074.6574244,29.0,215.0,-1423.0
1772222074.6654243,30.0,215.0,-1418.0
1772222074.6822262,30.0,216.0,-1417.0
1772222074.690226,30.0,215.0,-1422.0
1772222074.683234,30.0,215.0,-1423.0
1772222074.6912339,30.0,216.0,-1419.0
1772222074.7084737,30.0,215.0,-1418.0
1772222074.7164736,30.0,215.0,-1422.0
1772222074.709315,30.0,216.0,-1425.0
1772222074.717315,31.0,216.0,-1420.0
1772222074.7230816,32.0,217.0,-1416.0
1772222074.7310815,30.0,216.0,-1421.0
1772222074.724864,29.0,215.0,-1424.0
1772222074.732864,30.0,216.0,-1421.0
1772222074.7274723,30.0,216.0,-1418.0
1772222074.7354722,30.0,216.0,-1421.0
1772222074.7296953,30.0,216.0,-1425.0
1772222074.7376952,30.0,217.0,-1423.0
1772222074.7296953,30.0,217.0,-1419.0
1772222074.7376952,30.0,216.0,-1419.0
1772222074.750842,30.0,216.0,-1425.0
1772222074.758842,31.0,215.0,-1422.0
1772222074.7523654,31.0,215.0,-1417.0
1772222074.7603652,29.0,216.0,-1419.0
1772222074.753377,30.0,216.0,-1422.0
1772222074.7613769,29.0,215.0,-1422.0
1772222074.7617252,30.0,215.0,-1417.0
1772222074.769725,31.0,216.0,-1416.0
1772222074.7684798,33.0,216.0,-1419.0
1772222074.7764797,32.0,216.0,-1417.0
1772222074.7775176,33.0,217.0,-1412.0
1772222074.7855175,32.0,217.0,-1411.0
1772222074.7960086,32.0,217.0,-1418.0
1772222074.8040085,32.0,218.0,-1422.0
1772222074.7985497,32.0,217.0,-1419.0
1772222074.8065495,31.0,217.0,-1417.0
1772222074.82427,31.0,216.0,-1421.0
1772222074.83227,31.0,216.0,-1424.0
1772222074.8360593,31.0,216.0,-1418.0
1772222074.8440592,31.0,216.0,-1415.0
1772222074.8468125,30.0,215.0,-1418.0
1772222074.8548124,31.0,215.0,-1421.0
1772222074.8478906,31.0,215.0,-1419.0
1772222074.8558905,30.0,216.0,-1415.0
1772222074.8509686,30.0,216.0,-1417.0
1772222074.8589685,31.0,216.0,-1420.0
1772222074.8515997,30.0,217.0,-1419.0
1772222074.8595996,31.0,217.0,-1414.0
1772222074.8531191,31.0,217.0,-1414.0
1772222074.861119,30.0,216.0,-1419.0
1772222074.8575313,29.0,216.0,-1418.0
1772222074.8655312,30.0,216.0,-1413.0
1772222074.865191,31.0,216.0,-1412.0
1772222074.8731909,30.0,215.0,-1420.0
1772222074.8746,30.0,215.0,-1421.0
1772222074.8825998,30.0,216.0,-1416.0
1772222074.8898346,31.0,217.0,-1413.0
1772222074.8978345,30.0,216.0,-1419.0
1772222074.8898346,29.0,216.0,-1421.0
1772222074.8978345,30.0,216.0,-1417.0
1772222074.8980684,31.0,216.0,-1414.0
1772222074.9060683,30.0,216.0,-1418.0
1772222074.90524,30.0,216.0,-1421.0
1772222074.91324,29.0,215.0,-1419.0
1772222074.915078,30.0,215.0,-1415.0
1772222074.9230778,30.0,216.0,-1418.0
1772222074.939654,30.0,216.0,-1422.0
1772222074.947654,30.0,215.0,-1419.0
1772222074.939654,30.0,216.0,-1414.0
1772222074.947654,30.0,217.0,-1418.0
1772222074.9798992,30.0,216.0,-1423.0
1772222074.987899,30.0,216.0,-1420.0
1772222074.9814227,29.0,216.0,-1414.0
1772222074.9894226,30.0,217.0,-1415.0
1772222074.9814227,31.0,216.0,-1419.0
1772222074.9894226,31.0,217.0,-1422.0
1772222074.9827094,31.0,216.0,-1414.0
1772222074.9907093,30.0,217.0,-1411.0
1772222074.9827094,30.0,217.0,-1421.0
1772222074.9907093,30.0,216.0,-1421.0
1772222074.9827094,30.0,217.0,-1414.0
1772222074.9907093,30.0,217.0,-1412.0
1772222074.9852517,30.0,216.0,-1418.0
1772222074.9932516,30.0,216.0,-1420.0
1772222074.9933426,31.0,217.0,-1414.0
1772222075.0013425,30.0,216.0,-1410.0
1772222075.0025415,30.0,217.0,-1416.0
1772222075.0105414,29.0,216.0,-1418.0
1772222075.0279126,30.0,217.0,-1414.0
1772222075.0359125,30.0,217.0,-1409.0
1772222075.0279126,31.0,216.0,-1413.0
1772222075.0359125,31.0,217.0,-1419.0
1772222075.029925,31.0,217.0,-1414.0
1772222075.037925,30.0,218.0,-1412.0
1772222075.0345058,29.0,217.0,-1414.0
1772222075.0425057,29.0,215.0,-1418.0
1772222075.0750697,30.0,216.0,-1417.0
1772222075.0830696,31.0,216.0,-1411.0
1772222075.0750697,32.0,217.0,-1413.0
1772222075.0830696,31.0,216.0,-1419.0
1772222075.078628,30.0,217.0,-1418.0
1772222075.086628,31.0,217.0,-1413.0
1772222075.0847394,31.0,217.0,-1413.0
1772222075.0927393,29.0,217.0,-1418.0
1772222075.0868425,30.0,216.0,-1418.0
1772222075.0948424,31.0,217.0,-1415.0
1772222075.0881538,31.0,216.0,-1412.0
1772222075.0961537,31.0,217.0,-1418.0
1772222075.0897076,30.0,217.0,-1417.0
1772222075.0977075,30.0,217.0,-1411.0
1772222075.0957942,32.0,217.0,-1413.0
1772222075.103794,31.0,218.0,-1418.0
1772222075.1206887,31.0,218.0,-1421.0
1772222075.1286886,31.0,217.0,-1415.0
1772222075.1222095,32.0,218.0,-1413.0
1772222075.1302094,31.0,218.0,-1416.0
1772222075.1222095,31.0,217.0,-1418.0
1772222075.1302094,31.0,217.0,-1418.0
1772222075.1669998,31.0,217.0,-1412.0
1772222075.1749997,30.0,216.0,-1414.0
