# team: Tok
# label: baseline
# timestamp: 20260227_120940
# sample_rate: 500
# samples: 30552
# duration_sec: 61.107
# channels: EOG1,EOG2
#
timestamp,EOG1,EOG2
1772212119.5482714,940.0,1906.0
1772212119.5509381,943.0,1900.0
1772212119.5536046,945.0,1903.0
1772212119.5562713,944.0,1907.0
1772212119.5507922,946.0,1909.0
1772212119.553459,944.0,1906.0
1772212119.5561254,944.0,1905.0
1772212119.558792,945.0,1907.0
1772212119.5720906,947.0,1909.0
1772212119.5747573,945.0,1912.0
1772212119.5774238,944.0,1911.0
1772212119.5800905,946.0,1911.0
1772212119.5741727,947.0,1911.0
1772212119.5768394,947.0,1910.0
1772212119.579506,947.0,1911.0
1772212119.5821726,948.0,1914.0
1772212119.5741727,950.0,1913.0
1772212119.5768394,952.0,1913.0
1772212119.579506,951.0,1916.0
1772212119.5821726,948.0,1916.0
1772212119.5910375,948.0,1914.0
1772212119.5937042,948.0,1913.0
1772212119.5963707,946.0,1915.0
1772212119.5990374,946.0,1915.0
1772212119.593148,947.0,1916.0
1772212119.5958147,949.0,1919.0
1772212119.5984812,949.0,1921.0
1772212119.601148,947.0,1921.0
1772212119.5956888,948.0,1922.0
1772212119.5983555,949.0,1922.0
1772212119.601022,948.0,1922.0
1772212119.6036887,948.0,1922.0
1772212119.61718,948.0,1921.0
1772212119.6198468,946.0,1921.0
1772212119.6225133,946.0,1921.0
1772212119.62518,944.0,1923.0
1772212119.6185338,942.0,1923.0
1772212119.6212006,940.0,1921.0
1772212119.623867,939.0,1917.0
1772212119.6265337,938.0,1915.0
1772212119.6336257,939.0,1917.0
1772212119.6362925,938.0,1917.0
1772212119.638959,936.0,1917.0
1772212119.6416256,937.0,1918.0
1772212119.6620088,937.0,1916.0
1772212119.6646755,936.0,1915.0
1772212119.667342,936.0,1913.0
1772212119.6700087,934.0,1911.0
1772212119.6635318,932.0,1911.0
1772212119.6661985,931.0,1909.0
1772212119.668865,928.0,1908.0
1772212119.6715317,926.0,1905.0
1772212119.6717813,927.0,1905.0
1772212119.674448,926.0,1903.0
1772212119.6771145,923.0,1902.0
1772212119.6797812,921.0,1899.0
1772212119.6732113,920.0,1897.0
1772212119.675878,919.0,1894.0
1772212119.6785445,917.0,1893.0
1772212119.6812112,917.0,1893.0
1772212119.6747284,914.0,1893.0
1772212119.677395,914.0,1890.0
1772212119.6800616,915.0,1888.0
1772212119.6827283,913.0,1885.0
1772212119.678755,910.0,1882.0
1772212119.6814218,909.0,1881.0
1772212119.6840882,910.0,1880.0
1772212119.686755,910.0,1880.0
1772212119.6802604,908.0,1880.0
1772212119.6829271,907.0,1881.0
1772212119.6855936,906.0,1879.0
1772212119.6882603,905.0,1875.0
1772212119.6823955,904.0,1870.0
1772212119.6850622,905.0,1869.0
1772212119.6877286,904.0,1867.0
1772212119.6903954,904.0,1866.0
1772212119.7045755,902.0,1864.0
1772212119.7072423,901.0,1864.0
1772212119.7099087,899.0,1863.0
1772212119.7125754,898.0,1863.0
1772212119.7065573,898.0,1864.0
1772212119.709224,897.0,1862.0
1772212119.7118905,894.0,1860.0
1772212119.7145572,893.0,1857.0
1772212119.7080848,893.0,1854.0
1772212119.7107515,893.0,1855.0
1772212119.713418,893.0,1855.0
1772212119.7160847,893.0,1856.0
1772212119.7254176,892.0,1856.0
1772212119.7280843,891.0,1854.0
1772212119.7307508,890.0,1854.0
1772212119.7334175,890.0,1855.0
1772212119.7279146,889.0,1853.0
1772212119.7305813,888.0,1851.0
1772212119.7332478,886.0,1852.0
1772212119.7359145,887.0,1851.0
1772212119.729925,887.0,1846.0
1772212119.7325916,885.0,1845.0
1772212119.735258,883.0,1845.0
1772212119.7379248,882.0,1844.0
1772212119.751158,884.0,1843.0
1772212119.7538247,885.0,1841.0
1772212119.7564912,883.0,1838.0
1772212119.759158,881.0,1837.0
1772212119.7521546,882.0,1836.0
1772212119.7548213,881.0,1836.0
1772212119.7574878,879.0,1835.0
1772212119.7601545,879.0,1835.0
1772212119.7677312,879.0,1836.0
1772212119.770398,878.0,1836.0
1772212119.7730644,878.0,1834.0
1772212119.775731,877.0,1833.0
1772212119.7708519,876.0,1833.0
1772212119.7735186,877.0,1835.0
1772212119.776185,876.0,1834.0
1772212119.7788517,874.0,1832.0
1772212119.7708519,875.0,1833.0
1772212119.7735186,876.0,1834.0
1772212119.776185,874.0,1832.0
1772212119.7788517,875.0,1833.0
1772212119.7956507,875.0,1831.0
1772212119.7983174,874.0,1829.0
1772212119.800984,873.0,1828.0
1772212119.8036506,873.0,1827.0
1772212119.798167,872.0,1827.0
1772212119.8008337,873.0,1828.0
1772212119.8035002,873.0,1829.0
1772212119.806167,874.0,1829.0
1772212119.798167,875.0,1832.0
1772212119.8008337,876.0,1832.0
1772212119.8035002,875.0,1831.0
1772212119.806167,874.0,1831.0
1772212119.8123822,873.0,1830.0
1772212119.815049,873.0,1829.0
1772212119.8177154,871.0,1828.0
1772212119.820382,870.0,1828.0
1772212119.8146343,871.0,1828.0
1772212119.817301,872.0,1828.0
1772212119.8199675,873.0,1829.0
1772212119.8226342,872.0,1830.0
1772212119.8436625,871.0,1829.0
1772212119.8463292,870.0,1828.0
