# team: Tok
# label: raise_eyebrow
# timestamp: 20260227_123715
# sample_rate: 500
# samples: 30820
# duration_sec: 61.650
# channels: EOG1,EOG2
#
timestamp,EOG1,EOG2
1772213773.6822546,378.0,838.0
1772213773.6849213,378.0,839.0
1772213773.6875877,379.0,839.0
1772213773.6902544,378.0,839.0
1772213773.6838071,378.0,839.0
1772213773.6864738,378.0,839.0
1772213773.6891403,378.0,839.0
1772213773.691807,378.0,839.0
1772213773.6844277,379.0,839.0
1772213773.6870944,378.0,838.0
1772213773.689761,378.0,838.0
1772213773.6924276,378.0,839.0
1772213773.7029293,378.0,839.0
1772213773.705596,378.0,839.0
1772213773.7082624,378.0,839.0
1772213773.7109292,378.0,839.0
1772213773.7039325,378.0,839.0
1772213773.7065992,378.0,839.0
1772213773.7092657,378.0,839.0
1772213773.7119324,379.0,839.0
1772213773.7060993,379.0,840.0
1772213773.708766,378.0,839.0
1772213773.7114325,378.0,839.0
1772213773.7140992,377.0,838.0
1772213773.7296886,377.0,838.0
1772213773.7323554,377.0,838.0
1772213773.7350218,377.0,838.0
1772213773.7376885,377.0,837.0
1772213773.7312138,377.0,837.0
1772213773.7338805,377.0,838.0
1772213773.736547,377.0,838.0
1772213773.7392137,377.0,838.0
1772213773.7448218,378.0,838.0
1772213773.7474885,377.0,838.0
1772213773.750155,377.0,838.0
1772213773.7528217,377.0,838.0
1772213773.7473717,377.0,838.0
1772213773.7500384,377.0,838.0
1772213773.7527049,377.0,838.0
1772213773.7553716,378.0,838.0
1772213773.7473717,378.0,838.0
1772213773.7500384,378.0,838.0
1772213773.7527049,378.0,838.0
1772213773.7553716,377.0,838.0
1772213773.774795,377.0,837.0
1772213773.7774618,377.0,838.0
1772213773.7801282,377.0,837.0
1772213773.782795,377.0,836.0
1772213773.7762678,378.0,836.0
1772213773.7789345,378.0,836.0
1772213773.781601,378.0,836.0
1772213773.7842677,378.0,836.0
1772213773.7762678,378.0,837.0
1772213773.7789345,378.0,836.0
1772213773.781601,378.0,836.0
1772213773.7842677,378.0,837.0
