# team: Tok
# label: left_blink
# timestamp: 20260227_121110
# sample_rate: 500
# samples: 30248
# duration_sec: 60.500
# channels: EOG1,EOG2
#
timestamp,EOG1,EOG2
1772212210.2383964,800.0,1507.0
1772212210.241063,800.0,1507.0
1772212210.2437296,802.0,1511.0
1772212210.2463963,802.0,1504.0
1772212210.2397602,803.0,1503.0
1772212210.2424269,805.0,1520.0
1772212210.2450933,805.0,1528.0
1772212210.24776,803.0,1525.0
1772212210.2578118,801.0,1505.0
1772212210.2604785,800.0,1497.0
1772212210.263145,802.0,1510.0
1772212210.2658117,804.0,1519.0
1772212210.259817,804.0,1552.0
1772212210.2624836,804.0,1575.0
1772212210.26515,805.0,1554.0
1772212210.2678168,803.0,1510.0
1772212210.2603266,806.0,1507.0
1772212210.2629933,806.0,1517.0
1772212210.2656598,802.0,1527.0
1772212210.2683265,804.0,1550.0
1772212210.2815337,808.0,1528.0
1772212210.2842004,806.0,1485.0
1772212210.286867,807.0,1476.0
1772212210.2895336,808.0,1483.0
1772212210.2891214,813.0,1495.0
1772212210.291788,819.0,1515.0
1772212210.2944546,821.0,1531.0
1772212210.2971213,819.0,1529.0
1772212210.290863,817.0,1523.0
1772212210.2935297,817.0,1517.0
1772212210.2961962,818.0,1526.0
1772212210.298863,820.0,1544.0
1772212210.3007238,820.0,1551.0
1772212210.3033905,823.0,1530.0
1772212210.306057,825.0,1525.0
1772212210.3087237,825.0,1521.0
1772212210.303257,827.0,1524.0
1772212210.3059237,829.0,1549.0
1772212210.3085902,832.0,1560.0
1772212210.311257,834.0,1550.0
1772212210.3299932,834.0,1525.0
1772212210.33266,833.0,1518.0
1772212210.3353264,831.0,1527.0
1772212210.3379931,832.0,1538.0
1772212210.3299932,835.0,1532.0
1772212210.33266,837.0,1539.0
1772212210.3353264,835.0,1542.0
1772212210.3379931,833.0,1539.0
1772212210.3318787,833.0,1539.0
1772212210.3345454,835.0,1536.0
1772212210.3372118,837.0,1533.0
1772212210.3398786,839.0,1535.0
1772212210.3424344,836.0,1533.0
1772212210.345101,832.0,1517.0
1772212210.3477676,835.0,1535.0
1772212210.3504343,836.0,1518.0
1772212210.3444986,835.0,1495.0
1772212210.3471653,838.0,1489.0
1772212210.3498318,839.0,1491.0
1772212210.3524985,837.0,1498.0
1772212210.3755646,837.0,1497.0
1772212210.3782313,839.0,1489.0
1772212210.3808978,837.0,1481.0
1772212210.3835645,837.0,1474.0
1772212210.3776257,835.0,1485.0
1772212210.3802924,834.0,1489.0
1772212210.382959,833.0,1479.0
1772212210.3856256,832.0,1472.0
1772212210.3786266,831.0,1470.0
1772212210.3812933,829.0,1466.0
1772212210.3839598,828.0,1475.0
1772212210.3866265,827.0,1482.0
1772212210.3833668,826.0,1467.0
1772212210.3860335,826.0,1456.0
1772212210.3887,826.0,1449.0
1772212210.3913667,825.0,1446.0
1772212210.3864717,823.0,1445.0
1772212210.3891385,821.0,1446.0
1772212210.391805,821.0,1452.0
1772212210.3944716,822.0,1453.0
1772212210.3879883,822.0,1453.0
1772212210.390655,820.0,1449.0
1772212210.3933215,819.0,1439.0
1772212210.3959882,819.0,1435.0
1772212210.4282107,818.0,1437.0
1772212210.4308774,816.0,1441.0
1772212210.433544,815.0,1443.0
1772212210.4362106,815.0,1445.0
1772212210.4302979,813.0,1445.0
1772212210.4329646,813.0,1443.0
1772212210.435631,813.0,1440.0
1772212210.4382977,813.0,1438.0
1772212210.432796,812.0,1437.0
1772212210.4354627,810.0,1439.0
1772212210.4381292,809.0,1441.0
1772212210.440796,808.0,1442.0
1772212210.432796,808.0,1443.0
1772212210.4354627,808.0,1443.0
1772212210.4381292,808.0,1445.0
1772212210.440796,807.0,1447.0
1772212210.4348712,806.0,1448.0
1772212210.437538,805.0,1446.0
1772212210.4402044,807.0,1446.0
1772212210.442871,807.0,1448.0
1772212210.4376218,806.0,1450.0
1772212210.4402885,805.0,1452.0
1772212210.442955,805.0,1455.0
1772212210.4456217,804.0,1454.0
1772212210.4554741,804.0,1454.0
1772212210.4581409,803.0,1455.0
1772212210.4608073,802.0,1458.0
1772212210.463474,802.0,1460.0
1772212210.4574945,802.0,1463.0
1772212210.4601612,801.0,1464.0
1772212210.4628277,801.0,1466.0
1772212210.4654944,801.0,1466.0
1772212210.4605253,800.0,1467.0
1772212210.463192,801.0,1469.0
1772212210.4658585,800.0,1470.0
1772212210.4685252,800.0,1471.0
1772212210.4784226,799.0,1472.0
1772212210.4810894,799.0,1472.0
1772212210.4837558,799.0,1473.0
1772212210.4864225,798.0,1473.0
1772212210.48055,797.0,1474.0
1772212210.4832168,798.0,1474.0
1772212210.4858832,797.0,1475.0
1772212210.48855,797.0,1476.0
1772212210.485115,797.0,1476.0
1772212210.4877818,796.0,1475.0
1772212210.4904482,796.0,1477.0
1772212210.493115,796.0,1477.0
1772212210.501619,797.0,1477.0
1772212210.5042858,796.0,1478.0
1772212210.5069523,796.0,1478.0
1772212210.509619,797.0,1479.0
1772212210.5041685,796.0,1479.0
1772212210.5068352,796.0,1478.0
1772212210.5095017,795.0,1478.0
1772212210.5121684,796.0,1479.0
1772212210.5216978,795.0,1479.0
1772212210.5243645,795.0,1479.0
1772212210.527031,794.0,1480.0
